"seq_id","COG","COG_categories","description"
"210702-DFI.5.67","COG4720@2","S","ECF transporter, substrate-specific component"
"210702-DFI.5.67","COG0454@2","K","Acetyltransferase (GNAT) domain"
"210702-DFI.5.67","COG4832@2","S","GyrI-like small molecule binding domain"
"210702-DFI.5.67","COG1246@2","E","YoaP-like"
"210702-DFI.5.67","COG1533@2","L","Elongator protein 3, MiaB family, Radical SAM"
"210702-DFI.5.67","COG3708@2","L","Elongator protein 3, MiaB family, Radical SAM"
"210702-DFI.5.67","COG2059@2","P","Chromate transport protein"
"210702-DFI.5.67","COG1126@2","E","ATPases associated with a variety of cellular activities"
"210702-DFI.5.67","COG0765@2","P","Binding-protein-dependent transport system inner membrane component"
"210702-DFI.5.67","COG0834@2","ET","Bacterial periplasmic substrate-binding proteins"
"210702-DFI.5.67","COG1574@2","S","Amidohydrolase family"
"210702-DFI.5.67","COG5464@2","S","PD-(D/E)XK nuclease family transposase"
"210702-DFI.5.67","COG0147@2","EH","Anthranilate synthase component I, N terminal region"
"210702-DFI.5.67","COG0512@2","EH","Glutamine amidotransferase of anthranilate synthase"
"210702-DFI.5.67","COG5002@2","T","Histidine kinase-like ATPases"
"210702-DFI.5.67","COG1309@2","K","Bacterial regulatory proteins, tetR family"
"210702-DFI.5.67","COG3617@2","K","Phage antirepressor protein"
"210702-DFI.5.67","2Z7HS@2","S","Psort location CytoplasmicMembrane, score"
"210702-DFI.5.67","32RUD@2","S","Protein of unknown function (DUF2871)"
"210702-DFI.5.67","32Y15@2","S","Psort location CytoplasmicMembrane, score"
"210702-DFI.5.67","COG4637@2","L","Psort location Cytoplasmic, score"
"210702-DFI.5.67","COG4637@2","K","An automated process has identified a potential problem with this gene model"
"210702-DFI.5.67","COG4637@2","S","the current gene model (or a revised gene model) may contain a frame shift"
"210702-DFI.5.67","30GT0@2","S","CAAX protease self-immunity"
"210702-DFI.5.67","COG2205@2","T","His Kinase A (phosphoacceptor) domain"
"210702-DFI.5.67","303IR@2","S","ABC-2 family transporter protein"
"210702-DFI.5.67","COG1131@2","V","AAA domain, putative AbiEii toxin, Type IV TA system"
"210702-DFI.5.67","COG0745@2","K","Transcriptional regulatory protein, C terminal"
"210702-DFI.5.67","COG1387@2","E","Psort location Cytoplasmic, score 8.87"
"210702-DFI.5.67","COG2199@2","T","diguanylate cyclase activity"
"210702-DFI.5.67","COG0523@2","S","Psort location Cytoplasmic, score"
"210702-DFI.5.67","COG3689@2","S","Psort location Cytoplasmic, score"
"210702-DFI.5.67","COG0523@2","S","CobW P47K family protein"
"210702-DFI.5.67","COG0561@2","Q","phosphatase activity"
"210702-DFI.5.67","COG1115@2","E","Amino acid carrier protein"
"210702-DFI.5.67","COG1714@2","V","RDD family"
"210702-DFI.5.67","COG4767@2","V","RDD family"
"210702-DFI.5.67","COG1132@2","V","ABC transporter transmembrane region"
"210702-DFI.5.67","COG1132@2","V","Psort location CytoplasmicMembrane, score 10.00"
"210702-DFI.5.67","COG1129@2","G","ABC transporter, ATP-binding protein"
"210702-DFI.5.67","COG0619@2","P","cobalt transport protein"
"210702-DFI.5.67","2ZBND@2","S","Hypothetical bacterial integral membrane protein (Trep_Strep)"
"210702-DFI.5.67","COG2207@2","K","Transcriptional regulator"
"210702-DFI.5.67","COG3843@2","U","Relaxase mobilization nuclease domain protein"
"210702-DFI.5.67","COG2253@2","S","Psort location Cytoplasmic, score"
"210702-DFI.5.67","COG5340@2","K","Psort location Cytoplasmic, score"
"210702-DFI.5.67","31AJM@2","S","Psort location CytoplasmicMembrane, score"
"210702-DFI.5.67","332CV@2","K","Cro/C1-type HTH DNA-binding domain"
"210702-DFI.5.67","2ZP02@2","S","Psort location Cytoplasmic, score"
"210702-DFI.5.67","COG4227@2","L","Protein of unknown function (DUF3849)"
"210702-DFI.5.67","COG0732@2","V","Type I restriction modification DNA specificity domain"
"210702-DFI.5.67","COG0553@2","L","helicase C-terminal domain protein"
"210702-DFI.5.67","COG0827@2","L","helicase C-terminal domain protein"
"210702-DFI.5.67","COG4646@2","L","helicase C-terminal domain protein"
"210702-DFI.5.67","348TH@2","S","Transposon-encoded protein TnpW"
"210702-DFI.5.67","COG1196@2","D","Psort location Cytoplasmic, score"
"210702-DFI.5.67","COG3598@2","L","AAA domain"
"210702-DFI.5.67","COG1961@2","L","Psort location Cytoplasmic, score 7.50"
"210702-DFI.5.67","COG0249@2","KL","helicase C-terminal domain protein"
"210702-DFI.5.67","COG0553@2","KL","helicase C-terminal domain protein"
"210702-DFI.5.67","COG0827@2","KL","helicase C-terminal domain protein"
"210702-DFI.5.67","COG4646@2","KL","helicase C-terminal domain protein"
"210702-DFI.5.67","32UJY@2","S","Psort location Cytoplasmic, score"
"210702-DFI.5.67","COG4227@2","L","Psort location Cytoplasmic, score"
"210702-DFI.5.67","2ZBJU@2","S","Cysteine-rich VLP"
"210702-DFI.5.67","COG0550@2","L","Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone"
"210702-DFI.5.67","COG2190@2","G","phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1"
"210702-DFI.5.67","2Z81G@2","S","COG NOG36404 non supervised orthologous group"
"210702-DFI.5.67","33FZP@2","S","Domain of unknown function (DUF4315)"
"210702-DFI.5.67","COG0791@2","M","NlpC p60 family protein"
"210702-DFI.5.67","COG3344@2","L","Reverse transcriptase"
"210702-DFI.5.67","COG3451@2","U","Psort location Cytoplasmic, score"
"210702-DFI.5.67","3067M@2","S","COG NOG12663 non supervised orthologous group"
"210702-DFI.5.67","32TFT@2","S","Psort location CytoplasmicMembrane, score"
"210702-DFI.5.67","2Z81B@2","S","Psort location CytoplasmicMembrane, score"
"210702-DFI.5.67","32RXK@2","S","Maff2 family"
"210702-DFI.5.67","COG3505@2","U","COG COG3505 Type IV secretory pathway, VirD4 components"
"210702-DFI.5.67","2Z860@2","S","Protein of unknown function (DUF3801)"
"210702-DFI.5.67","COG3935@2","L","Psort location Cytoplasmic, score"
"210702-DFI.5.67","COG0175@2","EH","Psort location Cytoplasmic, score"
"210702-DFI.5.67","2ZY7Q@2","S","Putative tranposon-transfer assisting protein"
"210702-DFI.5.67","COG1475@2","K","Belongs to the ParB family"
"210702-DFI.5.67","COG3598@2","L","Bifunctional DNA primase/polymerase, N-terminal"
"210702-DFI.5.67","COG5519@2","L","Bifunctional DNA primase/polymerase, N-terminal"
"210702-DFI.5.67","COG3843@2","U","Relaxase/Mobilisation nuclease domain"
"210702-DFI.5.67","32XUT@2","S","Transposon-encoded protein TnpV"
"210702-DFI.5.67","COG3655@2","K","Psort location Cytoplasmic, score"
"210702-DFI.5.67","COG0286@2","V","HsdM N-terminal domain"
"210702-DFI.5.67","COG0610@2","L","Subunit R is required for both nuclease and ATPase activities, but not for modification"
"210702-DFI.5.67","COG0322@2","L","Domain of unknown function (DUF4357)"
"210702-DFI.5.67","COG4995@2","S","CHAT domain"
"210702-DFI.5.67","COG5340@2","K","Psort location Cytoplasmic, score 8.87"
"210702-DFI.5.67","COG2253@2","S","Psort location Cytoplasmic, score 8.87"
"210702-DFI.5.67","COG2190@2","G","phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1"
"210702-DFI.5.67","COG3711@2","K","CAT RNA binding domain"
"210702-DFI.5.67","COG1263@2","G","phosphotransferase system, EIIB"
"210702-DFI.5.67","COG1264@2","G","phosphotransferase system, EIIB"
"210702-DFI.5.67","COG0491@2","S","Metallo-beta-lactamase superfamily"
"210702-DFI.5.67","COG0637@2","S","hydrolase"
"210702-DFI.5.67","COG0006@2","E","Psort location Cytoplasmic, score 8.87"
"210702-DFI.5.67","COG1125@2","E","ABC transporter"
"210702-DFI.5.67","COG1174@2","P","Substrate binding domain of ABC-type glycine betaine transport system"
"210702-DFI.5.67","COG1732@2","P","Substrate binding domain of ABC-type glycine betaine transport system"
"210702-DFI.5.67","COG0492@2","C","Pyridine nucleotide-disulphide oxidoreductase"
"210702-DFI.5.67","COG3118@2","O","Glutaredoxin-like domain (DUF836)"
"210702-DFI.5.67","COG1959@2","K","Transcriptional regulator"
"210702-DFI.5.67","COG0607@2","P","Rhodanese Homology Domain"
"210702-DFI.5.67","COG3440@2","V","HNH endonuclease"
"210702-DFI.5.67","2Z7M8@2","S","DNA binding domain with preference for A/T rich regions"
"210702-DFI.5.67","2ZB49@2","S","Psort location Cytoplasmic, score"
"210702-DFI.5.67","COG1971@2","P","Probably functions as a manganese efflux pump"
"210702-DFI.5.67","COG3655@2","K","Transcriptional regulator"
"210702-DFI.5.67","COG5464@2","S","by Glimmer"
"210702-DFI.5.67","COG2365@2","T","Tyrosine phosphatase family"
"210702-DFI.5.67","COG0327@2","S","NIF3 (NGG1p interacting factor 3)"
"210702-DFI.5.67","COG1854@2","H","Involved in the synthesis of autoinducer 2 (AI-2) which is secreted by bacteria and is used to communicate both the cell density and the metabolic potential of the environment. The regulation of gene expression in response to changes in cell density is called quorum sensing. Catalyzes the transformation of S-ribosylhomocysteine (RHC) to homocysteine (HC) and 4,5- dihydroxy-2,3-pentadione (DPD)"
"210702-DFI.5.67","COG0534@2","V","Polysaccharide biosynthesis C-terminal domain"
"210702-DFI.5.67","COG3290@2","T","protein histidine kinase activity"
"210702-DFI.5.67","COG3290@2","T","Psort location CytoplasmicMembrane, score"
"210702-DFI.5.67","COG1373@2","S","Domain of unknown function (DUF4143)"
"210702-DFI.5.67","COG2059@2","P","Psort location CytoplasmicMembrane, score"
"210702-DFI.5.67","COG2826@2","L","Psort location Cytoplasmic, score"
"210702-DFI.5.67","COG0405@2","E","Gamma-glutamyltranspeptidase"
"210702-DFI.5.67","COG3279@2","KT","LytTr DNA-binding domain"
"210702-DFI.5.67","COG3290@2","T","GHKL domain"
"210702-DFI.5.67","COG4512@2","KOT","PFAM Accessory gene regulator B"
"210702-DFI.5.67","COG1221@2","K","system fructose subfamily IIA component"
"210702-DFI.5.67","COG1508@2","K","system fructose subfamily IIA component"
"210702-DFI.5.67","COG3933@2","K","system fructose subfamily IIA component"
"210702-DFI.5.67","COG1762@2","G","phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2"
"210702-DFI.5.67","COG3414@2","G","protein-N(PI)-phosphohistidine-sugar phosphotransferase activity"
"210702-DFI.5.67","COG3775@2","G","PTS system sugar-specific permease component"
"210702-DFI.5.67","COG1063@2","C","Catalyzes the NADPH dependent reduction of D-ribulose 5- phosphate to D-ribitol 5-phosphate"
"210702-DFI.5.67","COG2140@2","G","Glucose-6-phosphate isomerase (GPI)"
"210702-DFI.5.67","COG0246@2","G","mannitol metabolic process"
"210702-DFI.5.67","33DNC@2","S","Psort location Cytoplasmic, score"
"210702-DFI.5.67","COG1309@2","K","Bacterial regulatory proteins, tetR family"
"210702-DFI.5.67","COG0673@2","S","Oxidoreductase NAD-binding domain protein"
"210702-DFI.5.67","COG4395@2","S","Tim44"
"210702-DFI.5.67","COG0494@2","L","NUDIX domain"
"210702-DFI.5.67","COG0226@2","P","PBP superfamily domain"
"210702-DFI.5.67","COG1078@2","S","Metal dependent phosphohydrolases with conserved 'HD' motif."
"210702-DFI.5.67","COG0431@2","S","NADPH-dependent FMN reductase"
"210702-DFI.5.67","COG1073@2","S","Alpha/beta hydrolase family"
"210702-DFI.5.67","COG1476@2","K","PFAM Helix-turn-helix"
"210702-DFI.5.67","COG3279@2","K","LytTr DNA-binding domain"
"210702-DFI.5.67","COG0151@2","F","Belongs to the GARS family"
"210702-DFI.5.67","COG2759@2","H","Formyltetrahydrofolate synthetase"
"210702-DFI.5.67","COG1737@2","K","Transcriptional regulator"
"210702-DFI.5.67","COG1023@2","G","6-phosphogluconate dehydrogenase"
"210702-DFI.5.67","COG2213@2","G","PTS system, Lactose/Cellobiose specific IIB subunit"
"210702-DFI.5.67","COG4668@2","G","Phosphotransferase System"
"210702-DFI.5.67","COG1221@2","K","Sigma-54 interaction domain"
"210702-DFI.5.67","COG3933@2","K","Sigma-54 interaction domain"
"210702-DFI.5.67","COG1221@2","K","Sigma-54 interaction domain"
"210702-DFI.5.67","COG3933@2","K","Sigma-54 interaction domain"
"210702-DFI.5.67","COG2893@2","G","TIGRFAM PTS system, mannose fructose sorbose family, IIA"
"210702-DFI.5.67","COG3444@2","G","PTS system sorbose subfamily IIB component"
"210702-DFI.5.67","COG3715@2","G","PTS system sorbose-specific iic component"
"210702-DFI.5.67","COG3716@2","G","PTS system mannose fructose sorbose family IID component"
"210702-DFI.5.67","COG1454@2","C","belongs to the iron- containing alcohol dehydrogenase family"
"210702-DFI.5.67","COG1063@2","C","Zinc-binding dehydrogenase"
"210702-DFI.5.67","COG0191@2","G","Fructose-bisphosphate aldolase class-II"
"210702-DFI.5.67","COG2865@2","K","Psort location CytoplasmicMembrane, score"
"210702-DFI.5.67","COG2199@2","T","PAS fold"
"210702-DFI.5.67","COG2203@2","T","PAS fold"
"210702-DFI.5.67","COG4637@2","K","An automated process has identified a potential problem with this gene model"
"210702-DFI.5.67","COG0024@2","E","Methionine aminopeptidase"
"210702-DFI.5.67","COG0028@2","H","Thiamine pyrophosphate enzyme, N-terminal TPP binding domain"
"210702-DFI.5.67","COG0440@2","E","Acetolactate synthase, small subunit"
"210702-DFI.5.67","COG3177@2","S","Fic/DOC family"
"210702-DFI.5.67","COG2222@2","M","SIS domain"
"210702-DFI.5.67","COG2159@2","S","Amidohydrolase"
"210702-DFI.5.67","COG3716@2","G","PTS system mannose/fructose/sorbose family IID component"
"210702-DFI.5.67","COG3715@2","G","PTS system sorbose-specific iic component"
"210702-DFI.5.67","COG3444@2","G","PTS system sorbose subfamily IIB component"
"210702-DFI.5.67","COG2893@2","G","PTS system fructose IIA component"
"210702-DFI.5.67","COG1221@2","K","Psort location Cytoplasmic, score 8.87"
"210702-DFI.5.67","COG3933@2","K","Psort location Cytoplasmic, score 8.87"
"210702-DFI.5.67","COG1508@2","K","Sigma-54, DNA binding domain"
"210702-DFI.5.67","COG0681@2","U","Belongs to the peptidase S26 family"
"210702-DFI.5.67","COG1328@2","F","Anaerobic ribonucleoside-triphosphate reductase"
"210702-DFI.5.67","COG3307@2","M","Psort location CytoplasmicMembrane, score 9.99"
"210702-DFI.5.67","COG1595@2","K","Sigma-70, region 4"
"210702-DFI.5.67","COG1131@2","V","ABC transporter"
"210702-DFI.5.67","COG1725@2","K","GntR family"
"210702-DFI.5.67","COG3394@2","G","YdjC-like protein"
"210702-DFI.5.67","COG1221@2","K","Psort location Cytoplasmic, score 8.87"
"210702-DFI.5.67","COG3933@2","K","Psort location Cytoplasmic, score 8.87"
"210702-DFI.5.67","COG3444@2","G","PTS system sorbose subfamily IIB component"
"210702-DFI.5.67","COG3715@2","G","PTS system sorbose-specific iic component"
"210702-DFI.5.67","COG3716@2","G","PTS system mannose fructose sorbose family IID component"
"210702-DFI.5.67","COG1436@2","C","Psort location Cytoplasmic, score"
"210702-DFI.5.67","COG3356@2","S","Neutral/alkaline non-lysosomal ceramidase, N-terminal"
"210702-DFI.5.67","COG2893@2","G","PTS system fructose IIA component"
"210702-DFI.5.67","COG0327@2","S","NIF3 (NGG1p interacting factor 3)"
"210702-DFI.5.67","COG2233@2","F","Permease"
"210702-DFI.5.67","COG1752@2","S","Patatin-like phospholipase"
"210702-DFI.5.67","COG0280@2","C","phosphate acetyltransferase"
"210702-DFI.5.67","COG4720@2","S","ECF transporter, substrate-specific component"
"210702-DFI.5.67","COG0225@2","C","Has an important function as a repair enzyme for proteins that have been inactivated by oxidation. Catalyzes the reversible oxidation-reduction of methionine sulfoxide in proteins to methionine"
"210702-DFI.5.67","COG0524@2","G","pfkB family carbohydrate kinase"
"210702-DFI.5.67","COG0514@2","L","RQC"
"210702-DFI.5.67","COG2188@2","K","UTRA"
"210702-DFI.5.67","COG3716@2","G","PTS system mannose fructose sorbose family IID component"
"210702-DFI.5.67","COG3715@2","G","PTS system sorbose-specific iic component"
